gameweek,season_progress,home_recent_gw_ppg,home_recent_gw_goals,home_recent_gw_conceded,home_recent_gw_wins,home_recent_gw_draws,home_recent_gw_losses,home_recent_gw_win_rate,home_avg_goals_scored_l5,home_avg_goals_conceded_l5,home_ppg_l5,home_win_rate_l5,home_avg_goals_scored_l10,home_avg_goals_conceded_l10,home_ppg_l10,home_win_rate_l10,home_avg_goals_scored_l20,home_avg_goals_conceded_l20,home_ppg_l20,home_win_rate_l20,home_momentum,home_league_position,home_league_points,home_goal_difference,home_position_strength,home_prev_gw_result,home_prev_gw_goals,home_prev_gw_conceded,home_days_since_last_match,home_availability_rate,home_key_players_out,home_squad_depth,home_top_scorer_available,home_goalkeeper_available,home_defenders_available,home_midfielders_available,away_recent_gw_ppg,away_recent_gw_goals,away_recent_gw_conceded,away_recent_gw_wins,away_recent_gw_draws,away_recent_gw_losses,away_recent_gw_win_rate,away_avg_goals_scored_l5,away_avg_goals_conceded_l5,away_ppg_l5,away_win_rate_l5,away_avg_goals_scored_l10,away_avg_goals_conceded_l10,away_ppg_l10,away_win_rate_l10,away_avg_goals_scored_l20,away_avg_goals_conceded_l20,away_ppg_l20,away_win_rate_l20,away_momentum,away_league_position,away_league_points,away_goal_difference,away_position_strength,away_prev_gw_result,away_prev_gw_goals,away_prev_gw_conceded,away_days_since_last_match,away_availability_rate,away_key_players_out,away_squad_depth,away_top_scorer_available,away_goalkeeper_available,away_defenders_available,away_midfielders_available,form_differential_l5,attack_differential_l5,defense_differential_l5,availability_differential,rest_differential,position_differential,points_differential,gd_differential,momentum_differential,key_players_differential,h2h_matches,h2h_home_avg_goals,h2h_away_avg_goals,home_score,away_score,outcome,match_date
8,1.868421052631579,1.2857142857142858,1.0,1.5714285714285714,3,0,4,0.42857142857142855,1.2,1.8,1.2,0.4,1.0,1.5714285714285714,1.2857142857142858,0.42857142857142855,1.0,1.5714285714285714,1.2857142857142858,0.42857142857142855,0.0,10,9,-4,0.5,-1,0,1,7,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,1.0,1.4285714285714286,1.4285714285714286,1,4,2,0.14285714285714285,1.0,1.6,0.6,0.0,1.4285714285714286,1.4285714285714286,1.0,0.14285714285714285,1.4285714285714286,1.4285714285714286,1.0,0.14285714285714285,0.0,8,7,0,0.5,0,1,1,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6,0.19999999999999996,-0.19999999999999996,72.08818660613744,1,-2,2,-4,0.0,-1.15,0,0.0,0.0,2,1,2,2023-10-07 14:00:00+00:00
8,1.868421052631579,1.1428571428571428,0.7142857142857143,1.7142857142857142,2,2,3,0.2857142857142857,0.8,1.8,1.0,0.2,0.7142857142857143,1.7142857142857142,1.1428571428571428,0.2857142857142857,0.7142857142857143,1.7142857142857142,1.1428571428571428,0.2857142857142857,0.0,14,8,-7,0.5,-1,0,2,4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.14285714285714285,0.7142857142857143,2.7142857142857144,0,1,6,0.0,0.8,3.2,0.2,0.0,0.7142857142857143,2.7142857142857144,0.14285714285714285,0.0,0.7142857142857143,2.7142857142857144,0.14285714285714285,0.0,0.0,6,1,-14,1.0,-1,0,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8,0.0,1.4000000000000001,0.0,-3,-8,7,7,0.0,0.0,0,0.0,0.0,3,1,2,2023-10-07 14:00:00+00:00
8,1.868421052631579,0.5714285714285714,0.8571428571428571,1.7142857142857142,1,1,5,0.14285714285714285,1.2,1.4,0.8,0.2,0.8571428571428571,1.7142857142857142,0.5714285714285714,0.14285714285714285,0.8571428571428571,1.7142857142857142,0.5714285714285714,0.14285714285714285,0.0,5,4,-6,1.0,-1,1,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.42857142857142855,0.7142857142857143,2.142857142857143,0,3,4,0.0,0.6,2.2,0.4,0.0,0.7142857142857143,2.142857142857143,0.42857142857142855,0.0,0.7142857142857143,2.142857142857143,0.42857142857142855,0.0,0.0,3,3,-10,1.0,-1,0,4,7,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,0.4,0.6,0.8000000000000003,-85.73238773648536,0,-2,1,4,0.0,1.15,0,0.0,0.0,3,0,2,2023-10-07 14:00:00+00:00
8,1.868421052631579,0.5714285714285714,0.8571428571428571,2.2857142857142856,1,1,5,0.14285714285714285,1.0,2.0,0.8,0.2,0.8571428571428571,2.2857142857142856,0.5714285714285714,0.14285714285714285,0.8571428571428571,2.2857142857142856,0.5714285714285714,0.14285714285714285,0.0,1,4,-10,1.0,1,2,1,3,98.4479500818232,0.0,10.0,1.0,1.0,0.8,0.8,1.1428571428571428,1.0,0.8571428571428571,2,2,3,0.2857142857142857,1.0,0.4,1.4,0.4,1.0,0.8571428571428571,1.1428571428571428,0.2857142857142857,1.0,0.8571428571428571,1.1428571428571428,0.2857142857142857,0.0,9,8,1,0.5,1,2,0,4,100.0,0.0,6.0,1.0,1.0,0.8,0.8,-0.5999999999999999,0.0,-1.6,-1.552049918176806,-1,8,-4,-11,0.0,0.0,0,0.0,0.0,1,4,0,2023-10-07 14:00:00+00:00
8,1.9736842105263157,1.5714285714285714,1.0,1.0,3,2,2,0.42857142857142855,1.2,1.2,1.6,0.4,1.0,1.0,1.5714285714285714,0.42857142857142855,1.0,1.0,1.5714285714285714,0.42857142857142855,0.0,19,11,0,0.0,1,1,0,7,100.0,0.0,9.0,1.0,1.0,0.8,0.8,1.1428571428571428,1.1428571428571428,1.4285714285714286,2,2,3,0.2857142857142857,1.0,1.4,1.0,0.2,1.1428571428571428,1.4285714285714286,1.1428571428571428,0.2857142857142857,1.1428571428571428,1.4285714285714286,1.1428571428571428,0.2857142857142857,0.0,11,8,-2,0.5,0,1,1,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6000000000000001,0.19999999999999996,0.19999999999999996,99.15,1,-8,3,2,0.0,0.85,0,0.0,0.0,0,0,1,2023-10-07 16:30:00+00:00
8,2.0,2.142857142857143,2.7142857142857144,2.0,5,0,2,0.7142857142857143,2.2,2.4,1.8,0.6,2.7142857142857144,2.0,2.142857142857143,0.7142857142857143,2.7142857142857144,2.0,2.142857142857143,0.7142857142857143,0.0,4,15,5,1.0,-1,1,6,8,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,2.2857142857142856,2.2857142857142856,1.0,5,1,1,0.7142857142857143,2.4,1.0,2.4,0.8,2.2857142857142856,1.0,2.2857142857142856,0.7142857142857143,2.2857142857142856,1.0,2.2857142857142856,0.7142857142857143,0.0,12,16,9,0.5,-1,1,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.5999999999999999,-0.19999999999999973,-1.4,79.0506355957659,1,8,-1,-4,0.0,-1.15,0,0.0,0.0,2,2,1,2023-10-08 13:00:00+00:00
8,2.0,1.8571428571428572,1.8571428571428572,1.4285714285714286,4,1,2,0.5714285714285714,1.8,1.6,1.8,0.6,1.8571428571428572,1.4285714285714286,1.8571428571428572,0.5714285714285714,1.8571428571428572,1.4285714285714286,1.8571428571428572,0.5714285714285714,0.0,18,13,3,0.0,1,2,0,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.7142857142857142,2.5714285714285716,1.0,4,0,3,0.5714285714285714,2.6,1.0,1.8,0.6,2.5714285714285716,1.0,1.7142857142857142,0.5714285714285714,2.5714285714285716,1.0,1.7142857142857142,0.5714285714285714,0.0,7,12,11,0.5,1,2,0,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,-0.8,-0.6000000000000001,0.0,0,-11,1,-8,0.0,0.0,0,0.0,0.0,2,2,1,2023-10-08 13:00:00+00:00
8,2.0,1.0,1.1428571428571428,1.8571428571428572,2,1,4,0.2857142857142857,1.4,1.6,1.4,0.4,1.1428571428571428,1.8571428571428572,1.0,0.2857142857142857,1.1428571428571428,1.8571428571428572,1.0,0.2857142857142857,0.0,13,7,-5,0.5,1,2,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.142857142857143,2.5714285714285716,1.5714285714285714,5,0,2,0.7142857142857143,2.6,1.2,2.4,0.8,2.5714285714285716,1.5714285714285714,2.142857142857143,0.7142857142857143,2.5714285714285716,1.5714285714285714,2.142857142857143,0.7142857142857143,0.0,17,15,7,0.0,1,6,1,8,100.0,0.0,4.0,1.0,1.0,0.8,0.8,-1.0,-1.2000000000000002,-0.40000000000000013,-99.15,-1,4,-8,-12,0.0,-0.85,0,0.0,0.0,1,1,1,2023-10-08 13:00:00+00:00
8,2.0789473684210527,2.4285714285714284,2.142857142857143,0.8571428571428571,5,2,0,0.7142857142857143,2.4,1.0,2.2,0.6,2.142857142857143,0.8571428571428571,2.4285714285714284,0.7142857142857143,2.142857142857143,0.8571428571428571,2.4285714285714284,0.7142857142857143,0.0,2,17,9,1.0,1,4,0,8,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,2.5714285714285716,2.4285714285714284,0.7142857142857143,6,0,1,0.8571428571428571,2.6,1.0,2.4,0.8,2.4285714285714284,0.7142857142857143,2.5714285714285716,0.8571428571428571,2.4285714285714284,0.7142857142857143,2.5714285714285716,0.8571428571428571,0.0,16,18,12,0.0,-1,1,2,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.19999999999999973,-0.20000000000000018,0.0,58.429903926766805,0,14,-1,-3,0.0,-2.15,0,0.0,0.0,1,0,2,2023-10-08 15:30:00+00:00
9,2.1052631578947367,2.125,2.25,1.125,5,2,1,0.625,2.4,1.2,2.0,0.6,2.25,1.125,2.125,0.625,2.25,1.125,2.125,0.625,0.0,12,17,9,0.5,0,2,2,12,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.875,1.125,1.5,2,1,5,0.25,1.8,1.2,1.4,0.4,1.125,1.5,0.875,0.25,1.125,1.5,0.875,0.25,0.0,5,7,-3,1.0,1,3,0,13,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6000000000000001,0.5999999999999999,0.0,0.0,-1,-7,10,12,0.0,0.0,0,0.0,0.0,2,0,2,2023-10-21 11:30:00+00:00
9,2.1315789473684212,0.375,0.625,2.25,0,3,5,0.0,0.6,2.4,0.4,0.0,0.625,2.25,0.375,0.0,0.625,2.25,0.375,0.0,0.0,3,3,-13,1.0,-1,0,3,14,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,1.0,1.125,1.75,2,2,4,0.25,1.4,1.8,1.0,0.2,1.125,1.75,1.0,0.25,1.125,1.75,1.0,0.25,0.0,13,8,-5,0.5,0,1,1,13,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.6,-0.7999999999999999,-0.5999999999999999,85.73238773648536,1,10,-5,-8,0.0,-1.15,0,0.0,0.0,1,2,0,2023-10-21 14:00:00+00:00
9,2.1315789473684212,0.875,1.375,1.5,1,4,3,0.125,1.0,1.8,0.4,0.0,1.375,1.5,0.875,0.125,1.375,1.5,0.875,0.125,0.0,8,7,-1,0.5,-1,1,2,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.875,2.5,1,1,6,0.125,0.8,1.8,0.8,0.2,0.875,2.5,0.5,0.125,0.875,2.5,0.5,0.125,0.0,1,4,-13,1.0,-1,1,4,14,98.4479500818232,0.0,10.0,1.0,1.0,0.8,0.8,-0.4,0.19999999999999996,0.0,-97.5979500818232,0,-7,3,12,0.0,-0.85,0,0.0,0.0,3,0,2,2023-10-21 14:00:00+00:00
9,2.1315789473684212,2.25,2.125,0.75,6,0,2,0.75,2.2,1.0,1.8,0.6,2.125,0.75,2.25,0.75,2.125,0.75,2.25,0.75,0.0,16,18,11,0.0,-1,0,1,12,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.0,2.625,2.0,5,1,2,0.625,2.4,2.2,2.0,0.6,2.625,2.0,2.0,0.625,2.625,2.0,2.0,0.625,0.0,4,16,5,1.0,0,2,2,13,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,-0.19999999999999996,-0.19999999999999973,1.2000000000000002,-79.0506355957659,-1,-12,2,6,0.0,1.15,0,0.0,0.0,2,1,2,2023-10-21 14:00:00+00:00
9,2.1315789473684212,1.625,2.5,1.125,4,1,3,0.5,2.8,1.0,2.0,0.6,2.5,1.125,1.625,0.5,2.5,1.125,1.625,0.5,0.0,7,13,11,0.5,0,2,2,13,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.5,0.875,0.875,3,3,2,0.375,1.0,1.0,1.6,0.4,0.875,0.875,1.5,0.375,0.875,0.875,1.5,0.375,0.0,19,12,0,0.0,0,0,0,13,100.0,0.0,9.0,1.0,1.0,0.8,0.8,0.3999999999999999,1.7999999999999998,0.0,-99.15,0,12,1,11,0.0,-0.85,0,0.0,0.0,4,0,2,2023-10-21 14:00:00+00:00
9,2.1315789473684212,1.125,1.0,1.25,2,3,3,0.25,0.6,0.8,1.2,0.2,1.0,1.25,1.125,0.25,1.0,1.25,1.125,0.25,0.0,11,9,-2,0.5,0,0,0,13,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.75,1.875,1,1,6,0.125,0.8,1.2,0.8,0.2,0.75,1.875,0.5,0.125,0.75,1.875,0.5,0.125,0.0,20,4,-9,0.0,-1,0,1,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.3999999999999999,-0.20000000000000007,0.3999999999999999,0.0,-1,9,5,7,0.0,0.0,0,0.0,0.0,2,2,1,2023-10-21 14:00:00+00:00
9,2.263157894736842,1.375,1.375,0.875,3,2,3,0.375,1.2,0.6,1.4,0.4,1.375,0.875,1.375,0.375,1.375,0.875,1.375,0.375,0.0,9,11,4,0.5,1,4,1,14,100.0,0.0,6.0,1.0,1.0,0.8,0.8,2.5,2.0,0.75,6,2,0,0.75,2.2,0.6,2.6,0.8,2.0,0.75,2.5,0.75,2.0,0.75,2.5,0.75,0.0,2,20,10,1.0,1,1,0,13,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,-1.2000000000000002,-1.0000000000000002,0.0,40.720096073233194,1,-7,-9,-6,0.0,3.0,0,0.0,0.0,2,2,1,2023-10-21 16:30:00+00:00
9,2.289473684210526,0.125,0.75,2.75,0,1,7,0.0,0.8,3.4,0.2,0.0,0.75,2.75,0.125,0.0,0.75,2.75,0.125,0.0,0.0,6,1,-16,1.0,-1,1,3,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.5,1.125,1.5,4,0,4,0.5,1.0,1.6,1.2,0.4,1.125,1.5,1.5,0.5,1.125,1.5,1.5,0.5,0.0,10,12,-3,0.5,1,2,1,14,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,-1.0,-0.19999999999999996,-1.7999999999999998,-72.08818660613744,0,4,-11,-13,0.0,1.15,0,0.0,0.0,1,2,0,2023-10-21 19:00:00+00:00
9,2.3157894736842106,2.0,2.375,1.5,5,1,2,0.625,2.2,1.2,2.0,0.6,2.375,1.5,2.0,0.625,2.375,1.5,2.0,0.625,0.0,17,16,7,0.0,0,1,1,14,100.0,0.0,4.0,1.0,1.0,0.8,0.8,1.75,1.875,1.5,4,2,2,0.5,1.6,1.8,1.4,0.4,1.875,1.5,1.75,0.5,1.875,1.5,1.75,0.5,0.0,18,14,3,0.0,0,2,2,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6000000000000001,0.6000000000000001,0.6000000000000001,99.15,0,1,2,4,0.0,0.85,0,0.0,0.0,4,1,2,2023-10-22 15:30:00+00:00
9,2.3421052631578947,2.5,2.25,1.0,6,2,0,0.75,2.4,1.2,2.6,0.8,2.25,1.0,2.5,0.75,2.25,1.0,2.5,0.75,0.0,15,20,10,0.0,1,1,0,16,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.375,1.0,1.625,3,2,3,0.375,1.0,1.6,1.4,0.4,1.0,1.625,1.375,0.375,1.0,1.625,1.375,0.375,0.0,14,11,-5,0.5,1,3,1,16,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.2000000000000002,1.4,0.40000000000000013,0.0,0,-1,9,15,0.0,0.0,0,0.0,0.0,2,0,2,2023-10-23 19:00:00+00:00
10,2.3684210526315788,1.3333333333333333,0.7777777777777778,1.2222222222222223,3,3,3,0.3333333333333333,0.4,1.4,1.0,0.2,0.7777777777777778,1.2222222222222223,1.3333333333333333,0.3333333333333333,0.7777777777777778,1.2222222222222223,1.3333333333333333,0.3333333333333333,0.0,19,12,-4,0.0,-1,0,4,6,100.0,0.0,9.0,1.0,1.0,0.8,0.8,2.5555555555555554,2.2222222222222223,0.8888888888888888,7,2,0,0.7777777777777778,1.8,0.8,2.6,0.8,2.2222222222222223,0.8888888888888888,2.5555555555555554,0.7777777777777778,2.2222222222222223,0.8888888888888888,2.5555555555555554,0.7777777777777778,0.0,15,23,12,0.0,1,2,0,4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.6,-1.4,-0.5999999999999999,99.15,2,-4,-11,-16,0.0,0.85,0,0.0,0.0,1,2,0,2023-10-27 19:00:00+00:00
10,2.3947368421052633,1.3333333333333333,1.4444444444444444,1.0,3,3,3,0.3333333333333333,1.6,0.8,1.6,0.4,1.4444444444444444,1.0,1.3333333333333333,0.3333333333333333,1.4444444444444444,1.0,1.3333333333333333,0.3333333333333333,0.0,9,12,4,0.5,0,2,2,6,100.0,0.0,6.0,1.0,1.0,0.8,0.8,1.1111111111111112,1.5555555555555556,1.3333333333333333,2,4,3,0.2222222222222222,1.2,1.4,0.8,0.2,1.5555555555555556,1.3333333333333333,1.1111111111111112,0.2222222222222222,1.5555555555555556,1.3333333333333333,1.1111111111111112,0.2222222222222222,0.0,8,10,2,0.5,1,3,0,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8,0.40000000000000013,0.5999999999999999,99.15,0,-1,2,2,0.0,0.85,0,0.0,0.0,0,2,0,2023-10-28 11:30:00+00:00
10,2.4210526315789473,0.3333333333333333,0.6666666666666666,2.2222222222222223,0,3,6,0.0,0.4,2.4,0.2,0.0,0.6666666666666666,2.2222222222222223,0.3333333333333333,0.0,0.6666666666666666,2.2222222222222223,0.3333333333333333,0.0,0.0,3,3,-14,1.0,-1,1,2,7,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,0.4444444444444444,0.7777777777777778,2.5555555555555554,1,1,7,0.1111111111111111,0.6,2.2,0.6,0.2,0.7777777777777778,2.5555555555555554,0.4444444444444444,0.1111111111111111,0.7777777777777778,2.5555555555555554,0.4444444444444444,0.1111111111111111,0.0,1,4,-16,1.0,-1,0,3,7,98.4479500818232,0.0,10.0,1.0,1.0,0.8,0.8,-0.39999999999999997,-0.19999999999999996,-0.19999999999999973,-11.865562345337835,0,-2,-1,2,0.0,-2.0,0,0.0,0.0,2,1,2,2023-10-28 14:00:00+00:00
10,2.4210526315789473,2.3333333333333335,2.0,0.8888888888888888,6,3,0,0.6666666666666666,2.0,0.8,2.2,0.6,2.0,0.8888888888888888,2.3333333333333335,0.6666666666666666,2.0,0.8888888888888888,2.3333333333333335,0.6666666666666666,0.0,2,21,10,1.0,0,2,2,6,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,0.1111111111111111,0.7777777777777778,2.6666666666666665,0,1,8,0.0,0.6,3.4,0.0,0.0,0.7777777777777778,2.6666666666666665,0.1111111111111111,0.0,0.7777777777777778,2.6666666666666665,0.1111111111111111,0.0,0.0,6,1,-17,1.0,-1,1,2,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.2,1.4,2.5999999999999996,58.429903926766805,0,4,20,27,0.0,-2.15,0,0.0,0.0,5,0,2,2023-10-28 14:00:00+00:00
10,2.473684210526316,1.2222222222222223,1.2222222222222223,1.6666666666666667,3,2,4,0.3333333333333333,1.4,1.4,1.6,0.4,1.2222222222222223,1.6666666666666667,1.2222222222222223,0.3333333333333333,1.2222222222222223,1.6666666666666667,1.2222222222222223,0.3333333333333333,0.0,13,11,-4,0.5,1,2,1,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.7777777777777777,2.6666666666666665,1.0,5,1,3,0.5555555555555556,3.4,0.4,2.6,0.8,2.6666666666666665,1.0,1.7777777777777777,0.5555555555555556,2.6666666666666665,1.0,1.7777777777777777,0.5555555555555556,0.0,7,16,15,0.5,1,4,0,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.0,-2.0,-0.9999999999999999,0.0,0,-6,-5,-19,0.0,0.0,0,0.0,0.0,2,2,1,2023-10-28 16:30:00+00:00
10,2.5,1.5555555555555556,1.7777777777777777,1.7777777777777777,4,2,3,0.4444444444444444,1.4,2.4,0.8,0.2,1.7777777777777777,1.7777777777777777,1.5555555555555556,0.4444444444444444,1.7777777777777777,1.7777777777777777,1.5555555555555556,0.4444444444444444,0.0,18,14,0,0.0,-1,1,4,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.7777777777777778,1.0,1.5555555555555556,2,1,6,0.2222222222222222,1.4,1.2,1.2,0.4,1.0,1.5555555555555556,0.7777777777777778,0.2222222222222222,1.0,1.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,5,7,-5,1.0,-1,0,2,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.3999999999999999,0.0,-1.2,0.0,-2,-13,7,5,0.0,0.0,0,0.0,0.0,0,1,0,2023-10-29 13:00:00+00:00
10,2.526315789473684,2.111111111111111,2.5555555555555554,1.4444444444444444,6,1,2,0.6666666666666666,3.0,0.8,2.6,0.8,2.5555555555555554,1.4444444444444444,2.111111111111111,0.6666666666666666,2.5555555555555554,1.4444444444444444,2.111111111111111,0.6666666666666666,0.0,17,19,10,0.0,1,4,1,6,100.0,0.0,4.0,1.0,1.0,0.8,0.8,0.5555555555555556,0.8888888888888888,1.8888888888888888,1,2,6,0.1111111111111111,1.2,1.4,1.0,0.2,0.8888888888888888,1.8888888888888888,0.5555555555555556,0.1111111111111111,0.8888888888888888,1.8888888888888888,0.5555555555555556,0.1111111111111111,0.0,20,5,-9,0.0,0,2,2,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.6,1.8,0.5999999999999999,99.15,-2,3,14,19,0.0,0.85,0,0.0,0.0,3,1,2,2023-10-29 14:00:00+00:00
10,2.526315789473684,1.7777777777777777,2.4444444444444446,2.0,5,1,3,0.5555555555555556,2.0,2.4,1.4,0.4,2.4444444444444446,2.0,1.7777777777777777,0.5555555555555556,2.4444444444444446,2.0,1.7777777777777777,0.5555555555555556,0.0,4,16,4,1.0,-1,1,2,8,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,1.2222222222222223,0.8888888888888888,1.6666666666666667,3,2,4,0.3333333333333333,0.8,1.0,1.4,0.4,0.8888888888888888,1.6666666666666667,1.2222222222222223,0.3333333333333333,0.8888888888888888,1.6666666666666667,1.2222222222222223,0.3333333333333333,0.0,14,11,-7,0.5,-1,0,2,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,1.2,-1.4,79.0506355957659,3,10,5,11,0.0,-1.15,0,0.0,0.0,1,1,1,2023-10-29 14:00:00+00:00
10,2.526315789473684,2.2222222222222223,2.2222222222222223,1.0,6,2,1,0.6666666666666666,2.2,1.2,2.0,0.6,2.2222222222222223,1.0,2.2222222222222223,0.6666666666666666,2.2222222222222223,1.0,2.2222222222222223,0.6666666666666666,0.0,12,20,11,0.5,1,2,0,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.1111111111111112,1.1111111111111112,1.3333333333333333,2,4,3,0.2222222222222222,0.8,1.2,0.8,0.0,1.1111111111111112,1.3333333333333333,1.1111111111111112,0.2222222222222222,1.1111111111111112,1.3333333333333333,1.1111111111111112,0.2222222222222222,0.0,11,10,-2,0.5,0,2,2,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.2,1.4000000000000001,0.0,0.0,0,-1,10,13,0.0,0.0,0,0.0,0.0,3,0,2,2023-10-29 14:00:00+00:00
10,2.6052631578947367,1.6666666666666667,1.2222222222222223,1.4444444444444444,5,0,4,0.5555555555555556,1.2,1.2,1.8,0.6,1.2222222222222223,1.4444444444444444,1.6666666666666667,0.5555555555555556,1.2222222222222223,1.4444444444444444,1.6666666666666667,0.5555555555555556,0.0,10,15,-2,0.5,1,2,1,7,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,2.3333333333333335,2.111111111111111,0.7777777777777778,7,0,2,0.7777777777777778,1.6,1.0,1.8,0.6,2.111111111111111,0.7777777777777778,2.3333333333333335,0.7777777777777778,2.111111111111111,0.7777777777777778,2.3333333333333335,0.7777777777777778,0.0,16,21,12,0.0,1,2,1,8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,-0.40000000000000013,-0.19999999999999996,72.08818660613744,-1,6,-6,-14,0.0,-1.15,0,0.0,0.0,0,3,0,2023-10-29 15:30:00+00:00
11,2.6315789473684212,1.2,0.9,1.6,3,3,4,0.3,0.8,1.2,1.0,0.2,0.9,1.6,1.2,0.3,0.9,1.6,1.2,0.3,-0.19999999999999996,14,12,-7,0.5,0,1,1,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.5,1.1,1.6,5,0,5,0.5,1.0,1.2,1.8,0.6,1.1,1.6,1.5,0.5,1.1,1.6,1.5,0.5,0.30000000000000004,10,15,-5,0.5,-1,0,3,5,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,-0.8,-0.19999999999999996,0.0,-72.08818660613744,0,-4,-3,-2,-0.5,1.15,0,0.0,0.0,0,1,0,2023-11-04 12:30:00+00:00
11,2.6578947368421053,0.1,0.7,2.9,0,1,9,0.0,0.4,4.0,0.0,0.0,0.7,2.9,0.1,0.0,0.7,2.9,0.1,0.0,-0.1,6,1,-22,1.0,-1,0,5,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.2,1.3,1.7,3,3,4,0.3,1.6,1.2,1.8,0.4,1.3,1.7,1.2,0.3,1.3,1.7,1.2,0.3,0.6000000000000001,13,12,-4,0.5,0,2,2,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.8,-1.2000000000000002,-2.8,0.0,1,7,-11,-18,-0.7000000000000001,0.0,0,0.0,0.0,2,1,2,2023-11-04 15:00:00+00:00
11,2.6578947368421053,2.4,2.2,0.7,8,0,2,0.8,1.6,0.8,1.8,0.6,2.2,0.7,2.4,0.8,2.2,0.7,2.4,0.8,-0.5999999999999999,16,24,15,0.0,1,3,0,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6,0.8,2.1,1,3,6,0.1,0.8,2.6,0.6,0.2,0.8,2.1,0.6,0.1,0.8,2.1,0.6,0.1,0.0,3,6,-13,1.0,1,2,1,7,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,1.2000000000000002,0.8,1.8,-85.73238773648536,-2,-13,18,28,-0.5999999999999999,1.15,0,0.0,0.0,6,1,2,2023-11-04 15:00:00+00:00
11,2.6578947368421053,0.4,0.8,2.5,1,1,8,0.1,0.8,2.4,0.6,0.2,0.8,2.5,0.4,0.1,0.8,2.5,0.4,0.1,0.19999999999999996,1,4,-17,1.0,-1,1,2,7,98.4479500818232,0.0,10.0,1.0,1.0,0.8,0.8,1.2,0.8,1.3,3,3,4,0.3,0.4,1.2,1.0,0.2,0.8,1.3,1.2,0.3,0.8,1.3,1.2,0.3,-0.19999999999999996,19,12,-5,0.0,-1,1,2,7,100.0,0.0,9.0,1.0,1.0,0.8,0.8,-0.4,0.4,-1.2,-1.552049918176806,0,18,-8,-12,0.3999999999999999,0.0,0,0.0,0.0,0,2,0,2023-11-04 15:00:00+00:00
