home_avg_goals_scored_l5,home_avg_goals_conceded_l5,home_ppg_l5,home_win_rate_l5,home_form_momentum,home_scoring_consistency,home_availability_rate,home_key_players_out,away_avg_goals_scored_l5,away_avg_goals_conceded_l5,away_ppg_l5,away_win_rate_l5,away_form_momentum,away_scoring_consistency,away_availability_rate,away_key_players_out,home_prev_gw_result,home_prev_gw_goals_scored,home_prev_gw_goals_conceded,home_prev_gw_was_home,home_days_since_last_match,home_prev_gw_result_encoded,away_prev_gw_result,away_prev_gw_goals_scored,away_prev_gw_goals_conceded,away_prev_gw_was_home,away_days_since_last_match,away_prev_gw_result_encoded,home_league_position,home_points,home_goal_difference,home_position_category,home_position_category_encoded,away_league_position,away_points,away_goal_difference,away_position_category,away_position_category_encoded,h2h_matches,h2h_home_goals_avg,h2h_away_goals_avg,attack_differential,defense_differential,form_differential,availability_differential,rest_differential,position_differential,points_differential,goal_difference_differential,home_position_strength,away_position_strength,gameweek,home_goals,away_goals,season,home_avg_goals_scored_l10,home_avg_goals_conceded_l10,home_ppg_l10,home_win_rate_l10,home_clean_sheets_l5,home_btts_l5,home_high_scoring_rate,home_low_scoring_rate,home_squad_depth,home_venue_ppg,home_venue_goals_avg,away_avg_goals_scored_l10,away_avg_goals_conceded_l10,away_ppg_l10,away_win_rate_l10,away_clean_sheets_l5,away_btts_l5,away_high_scoring_rate,away_low_scoring_rate,away_squad_depth,away_venue_ppg,away_venue_goals_avg
2.2,1.2,1.2,0.4,0.75,0.2341325202844562,100.0,0,0.8,2.6,0.2,0.0,0.0,0.5444665782197482,98.4479500818232,0,W,8.0,0.0,0,5,1,L,0.0,1.0,1,6,-1,9,9,9,top_half,3,19,1,-9,relegation,0,0,1.5,1.5,1.4000000000000001,1.4000000000000001,1.0,1.552049918176806,-1,10,8,18,0.6,0.1,7,2,0,2023-24,2.2,1.2,1.2,0.4,0.4,0.4,0.2,0.8,5.0,2.0,2.3333333333333335,0.8,2.6,0.2,0.0,0.0,0.6,0.2,0.8,10.0,0.2,0.8
2.0,1.8,1.8,0.6,-0.75,0.5,100.0,0,1.0,3.2,0.2,0.0,0.0,0.585786437626905,100.0,0,L,1.0,3.0,0,6,-1,L,0.0,8.0,1,5,-1,9,10,1,top_half,3,20,1,-12,relegation,0,0,1.5,1.5,1.0,1.4000000000000001,1.6,0.0,1,11,9,13,0.6,0.05,7,2,0,2023-24,2.0,1.8,1.8,0.6,0.0,1.0,0.6,0.4,5.0,1.8,2.0,1.0,3.2,0.2,0.0,0.0,0.8,0.2,0.8,5.0,0.2,1.0
1.2,2.2,0.8,0.2,0.25,0.6909830056250527,100.0,0,2.6,0.6,3.0,1.0,0.0,0.39736545293100783,100.0,0,D,1.0,1.0,0,7,0,W,2.0,0.0,1,7,1,15,4,-6,bottom_half,1,1,18,13,top_4,4,0,1.5,1.5,-1.4000000000000001,-1.6,-2.2,0.0,0,-14,-14,-19,0.3,1.0,7,2,1,2023-24,1.2,2.2,0.8,0.2,0.2,0.8,0.2,0.8,5.0,0.8,1.2,2.6,0.6,3.0,1.0,0.4,0.6,0.8,0.2,5.0,3.0,2.6666666666666665
2.6,1.0,2.6,0.8,-0.5,0.42705098312484224,100.0,0,2.8,0.8,3.0,1.0,0.0,0.6909830056250527,100.0,0,D,2.0,2.0,0,6,0,W,3.0,1.0,1,6,1,6,14,8,top_half,3,3,16,10,top_4,4,0,1.5,1.5,-0.19999999999999973,-0.19999999999999996,-0.3999999999999999,0.0,0,-3,-2,-2,0.75,0.9,7,2,1,2023-24,2.6,1.0,2.6,0.8,0.4,0.6,1.0,0.0,5.0,2.6,2.6,2.8,0.8,3.0,1.0,0.2,0.8,1.0,0.0,5.0,2.3333333333333335,2.0
1.2,1.4,1.4,0.4,-0.75,0.5444665782197482,100.0,0,1.4,1.4,1.0,0.2,-0.75,0.4672514169971265,100.0,0,L,0.0,2.0,0,7,-1,L,1.0,3.0,1,7,-1,12,7,-2,mid_table,2,14,6,0,mid_table,2,0,1.5,1.5,-0.19999999999999996,0.0,0.3999999999999999,0.0,0,2,1,-2,0.45,0.35,7,1,1,2023-24,1.2,1.4,1.4,0.4,0.2,0.6,0.4,0.6,5.0,1.4,1.2,1.4,1.4,1.0,0.2,0.2,0.6,0.4,0.6,5.0,1.0,1.4
0.8,2.0,1.0,0.2,0.25,0.5444665782197482,100.0,0,0.8,1.0,0.8,0.2,0.0,0.43405783005789955,100.0,0,D,0.0,0.0,0,9,0,L,0.0,1.0,1,8,-1,12,8,-5,mid_table,2,15,5,-1,bottom_half,1,0,1.5,1.5,0.0,-1.0,0.19999999999999996,0.0,1,3,3,-4,0.45,0.3,7,0,2,2023-24,0.8,2.0,1.0,0.2,0.4,0.4,0.2,0.8,5.0,1.0,0.8,0.8,1.0,0.8,0.2,0.4,0.2,0.2,0.8,6.0,0.8,0.8
0.8,1.6,0.8,0.2,0.75,0.5444665782197482,100.0,0,0.8,2.4,0.2,0.0,0.0,0.5444665782197482,98.4479500818232,0,W,2.0,1.0,0,3,1,L,0.0,2.0,0,3,-1,17,4,-7,bottom_half,1,19,1,-11,relegation,0,0,1.5,1.5,0.0,0.7999999999999998,0.6000000000000001,1.552049918176806,0,2,3,4,0.2,0.1,2,1,2,2023-24,0.8,1.6,0.8,0.2,0.0,0.6,0.2,0.8,5.0,0.8,0.8,0.8,2.4,0.2,0.0,0.0,0.6,0.2,0.8,10.0,0.2,0.8
1.0,1.4,0.8,0.2,0.0,0.585786437626905,100.0,0,2.6,1.2,2.6,0.8,0.0,0.42705098312484224,100.0,0,L,1.0,2.0,1,3,-1,W,2.0,1.0,1,6,1,17,4,-8,bottom_half,1,2,17,9,top_4,4,0,1.5,1.5,-1.6,-0.19999999999999996,-1.8,0.0,-3,-15,-13,-17,0.2,0.95,8,0,1,2023-24,1.0,1.4,0.8,0.2,0.0,0.8,0.2,0.8,5.0,0.3333333333333333,1.0,2.6,1.2,2.6,0.8,0.2,0.8,1.0,0.0,5.0,2.0,2.75
1.2,1.8,1.2,0.4,-0.75,0.4772255750516611,72.93818660613744,2,1.0,1.6,0.6,0.0,0.0,0.585786437626905,100.0,0,L,0.0,1.0,1,7,-1,D,1.0,1.0,0,6,0,10,9,-4,top_half,3,14,7,0,mid_table,2,0,1.5,1.5,0.19999999999999996,-0.19999999999999996,0.6,-27.061813393862565,1,4,2,-4,0.55,0.35,8,2,1,2023-24,1.2,1.8,1.2,0.4,0.2,0.6,0.2,0.8,7.0,1.5,1.25,1.0,1.6,0.6,0.0,0.0,0.8,0.2,0.8,5.0,1.3333333333333333,1.3333333333333333
0.8,1.8,1.0,0.2,-0.25,0.5444665782197482,100.0,0,0.8,3.2,0.2,0.0,0.0,0.5444665782197482,100.0,0,L,0.0,2.0,1,4,-1,L,0.0,2.0,0,7,-1,13,8,-7,mid_table,2,20,1,-14,relegation,0,0,1.5,1.5,0.0,1.4000000000000001,0.8,0.0,-3,7,7,7,0.4,0.05,8,3,1,2023-24,0.8,1.8,1.0,0.2,0.4,0.4,0.2,0.8,5.0,1.0,0.3333333333333333,0.8,3.2,0.2,0.0,0.0,0.6,0.2,0.8,5.0,0.0,0.6666666666666666
1.2,1.4,0.8,0.2,0.0,0.4340578300578996,100.0,0,0.6,2.2,0.4,0.0,0.0,0.5278640450004206,86.58238773648536,2,L,1.0,2.0,1,7,-1,L,0.0,4.0,1,7,-1,16,4,-6,bottom_half,1,19,3,-10,relegation,0,0,1.5,1.5,0.6,0.8000000000000003,0.4,13.417612263514641,0,3,1,4,0.25,0.1,8,3,0,2023-24,1.2,1.4,0.8,0.2,0.0,0.6,0.4,0.6,5.0,0.0,0.25,0.6,2.2,0.4,0.0,0.2,0.4,0.2,0.8,5.0,0.3333333333333333,1.3333333333333333
1.0,2.0,0.8,0.2,0.75,0.5,98.4479500818232,0,1.0,0.4,1.4,0.4,0.0,0.4142135623730951,100.0,0,W,2.0,1.0,0,3,1,W,2.0,0.0,0,4,1,18,4,-10,relegation,0,12,8,1,mid_table,2,0,1.5,1.5,0.0,-1.6,-0.5999999999999999,-1.552049918176806,-1,-6,-4,-11,0.15,0.45,8,1,4,2023-24,1.0,2.0,0.8,0.2,0.0,0.6,0.4,0.6,10.0,0.0,0.75,1.0,0.4,1.4,0.4,0.6,0.0,0.4,0.6,6.0,1.3333333333333333,1.0
1.2,1.2,1.6,0.4,0.5,0.47722557505166113,100.0,0,1.0,1.4,1.0,0.2,0.25,0.585786437626905,100.0,0,W,1.0,0.0,0,7,1,D,1.0,1.0,1,6,0,11,11,0,mid_table,2,13,8,-2,mid_table,2,0,1.5,1.5,0.19999999999999996,0.19999999999999996,0.6000000000000001,0.0,1,2,3,2,0.5,0.4,8,0,0,2023-24,1.2,1.2,1.6,0.4,0.4,0.6,0.2,0.8,9.0,1.3333333333333333,1.0,1.0,1.4,1.0,0.2,0.2,0.6,0.2,0.8,5.0,0.75,1.0
2.2,2.4,1.8,0.6,0.0,0.47722557505166113,79.90063559576589,2,2.4,1.0,2.4,0.8,-0.75,0.5278640450004206,100.0,0,L,1.0,6.0,0,8,-1,L,1.0,2.0,0,7,-1,6,15,5,top_half,3,4,16,9,top_4,4,0,1.5,1.5,-0.19999999999999973,-1.4,-0.5999999999999999,-20.09936440423411,1,-2,-1,-4,0.75,0.85,8,2,2,2023-24,2.2,2.4,1.8,0.6,0.0,1.0,0.6,0.4,7.0,2.25,2.75,2.4,1.0,2.4,0.8,0.2,0.8,0.8,0.2,5.0,1.75,1.75
1.8,1.6,1.8,0.6,0.0,0.5444665782197482,100.0,0,2.6,1.0,1.8,0.6,0.75,0.24693857065004593,100.0,0,W,2.0,0.0,1,7,1,W,2.0,0.0,1,7,1,7,13,3,top_half,3,8,12,11,top_half,3,0,1.5,1.5,-0.8,-0.6000000000000001,0.0,0.0,0,1,1,-8,0.7,0.65,8,2,2,2023-24,1.8,1.6,1.8,0.6,0.2,0.8,0.6,0.4,5.0,2.0,2.0,2.6,1.0,1.8,0.6,0.6,0.4,0.4,0.6,5.0,1.0,3.0
1.4,1.6,1.4,0.4,0.0,0.646110632135477,100.0,0,2.6,1.2,2.4,0.8,0.0,0.30283090387075995,100.0,0,W,2.0,1.0,1,7,1,W,6.0,1.0,1,8,1,16,7,-5,bottom_half,1,6,15,7,top_half,3,0,1.5,1.5,-1.2000000000000002,-0.40000000000000013,-1.0,0.0,-1,-10,-8,-12,0.25,0.75,8,1,1,2023-24,1.4,1.6,1.4,0.4,0.2,0.8,0.4,0.6,5.0,1.0,1.3333333333333333,2.6,1.2,2.4,0.8,0.2,0.6,0.6,0.4,4.0,1.5,1.25
2.4,1.0,2.2,0.6,0.5,0.4672514169971265,59.279903926766806,3,2.6,1.0,2.4,0.8,-0.75,0.3973654529310078,100.0,0,W,4.0,0.0,0,8,1,L,1.0,2.0,0,8,-1,4,17,9,top_4,4,2,18,12,top_4,4,0,1.5,1.5,-0.20000000000000018,0.0,-0.19999999999999973,-40.720096073233194,0,-2,-1,-3,0.85,0.95,8,1,0,2023-24,2.4,1.0,2.2,0.6,0.4,0.6,0.8,0.2,6.0,2.0,2.25,2.6,1.0,2.4,0.8,0.2,0.8,0.8,0.2,5.0,2.25,2.25
2.4,1.2,2.0,0.6,-0.5,0.5278640450004206,100.0,0,1.8,1.2,1.4,0.4,0.5,0.4340578300578996,100.0,0,D,2.0,2.0,0,12,0,W,3.0,0.0,1,13,1,4,17,9,top_4,4,16,7,-3,bottom_half,1,0,1.5,1.5,0.5999999999999999,0.0,0.6000000000000001,0.0,-1,12,10,12,0.85,0.25,9,2,0,2023-24,2.4,1.2,2.0,0.6,0.2,0.8,0.8,0.2,5.0,3.0,3.0,1.8,1.2,1.4,0.4,0.2,0.6,0.6,0.4,5.0,1.3333333333333333,1.6666666666666667
0.6,2.4,0.4,0.0,-0.25,0.5278640450004206,86.58238773648536,2,1.4,1.8,1.0,0.2,0.25,0.646110632135477,100.0,0,L,0.0,3.0,0,14,-1,D,1.0,1.0,1,13,0,19,3,-13,relegation,0,14,8,-5,mid_table,2,0,1.5,1.5,-0.7999999999999999,-0.5999999999999999,-0.6,-13.417612263514641,1,-5,-5,-8,0.1,0.35,9,1,2,2023-24,0.6,2.4,0.4,0.0,0.2,0.4,0.2,0.8,5.0,0.5,0.25,1.4,1.8,1.0,0.2,0.0,1.0,0.4,0.6,5.0,1.0,1.0
1.0,1.8,0.4,0.0,-0.25,0.585786437626905,100.0,0,0.8,1.8,0.8,0.2,-0.25,0.5444665782197482,98.4479500818232,0,L,1.0,2.0,0,14,-1,L,1.0,4.0,1,14,-1,15,7,-1,bottom_half,1,18,4,-13,relegation,0,0,1.5,1.5,0.19999999999999996,0.0,-0.4,1.552049918176806,0,3,3,12,0.3,0.15,9,3,0,2023-24,1.0,1.8,0.4,0.0,0.0,0.8,0.2,0.8,5.0,0.75,1.5,0.8,1.8,0.8,0.2,0.0,0.6,0.2,0.8,10.0,1.3333333333333333,1.0
2.2,1.0,1.8,0.6,-0.75,0.34205126154338317,100.0,0,2.4,2.2,2.0,0.6,-0.5,0.5278640450004206,79.90063559576589,2,L,0.0,1.0,0,12,-1,D,2.0,2.0,1,13,0,4,18,11,top_4,4,6,16,5,top_half,3,0,1.5,1.5,-0.19999999999999973,1.2000000000000002,-0.19999999999999996,20.09936440423411,-1,2,2,6,0.85,0.75,9,2,1,2023-24,2.2,1.0,1.8,0.6,0.2,0.6,0.6,0.4,5.0,3.0,2.6666666666666665,2.4,2.2,2.0,0.6,0.0,1.0,0.8,0.2,7.0,2.0,2.6666666666666665
2.8,1.0,2.0,0.6,0.25,0.25319171957799025,100.0,0,1.0,1.0,1.6,0.4,-0.5,0.4494897427831781,100.0,0,D,2.0,2.0,0,13,0,D,0.0,0.0,1,13,0,8,13,11,top_half,3,9,12,0,top_half,3,0,1.5,1.5,1.7999999999999998,0.0,0.3999999999999999,0.0,0,1,1,11,0.65,0.6,9,4,0,2023-24,2.8,1.0,2.0,0.6,0.6,0.4,0.6,0.4,5.0,2.25,2.25,1.0,1.0,1.6,0.4,0.6,0.4,0.2,0.8,9.0,1.75,1.0
0.6,0.8,1.2,0.2,-0.5,0.6461106321354769,100.0,0,0.8,1.2,0.8,0.2,0.0,0.5444665782197482,100.0,0,D,0.0,0.0,0,13,0,L,0.0,1.0,1,14,-1,15,9,-2,bottom_half,1,17,4,-9,bottom_half,1,0,1.5,1.5,-0.20000000000000007,0.3999999999999999,0.3999999999999999,0.0,-1,2,5,7,0.3,0.2,9,2,2,2023-24,0.6,0.8,1.2,0.2,0.4,0.4,0.0,1.0,5.0,1.6666666666666667,1.3333333333333333,0.8,1.2,0.8,0.2,0.0,0.6,0.2,0.8,5.0,0.75,0.75
1.2,0.6,1.4,0.4,0.75,0.3585701736362872,100.0,0,2.2,0.6,2.6,0.8,0.0,0.4340578300578996,59.279903926766806,3,W,4.0,1.0,0,14,1,W,1.0,0.0,1,13,1,11,11,4,mid_table,2,4,20,10,top_4,4,0,1.5,1.5,-1.0000000000000002,0.0,-1.2000000000000002,40.720096073233194,1,-7,-9,-6,0.5,0.85,9,2,2,2023-24,1.2,0.6,1.4,0.4,0.4,0.2,0.4,0.6,6.0,1.0,1.0,2.2,0.6,2.6,0.8,0.6,0.4,0.6,0.4,6.0,3.0,2.0
0.8,3.4,0.2,0.0,-0.25,0.5444665782197482,100.0,0,1.0,1.6,1.2,0.4,0.75,0.585786437626905,72.93818660613744,2,L,1.0,3.0,0,14,-1,W,2.0,1.0,1,14,1,20,1,-16,relegation,0,10,12,-3,top_half,3,0,1.5,1.5,-0.19999999999999996,-1.7999999999999998,-1.0,27.061813393862565,0,-10,-11,-13,0.05,0.55,9,1,2,2023-24,0.8,3.4,0.2,0.0,0.0,0.6,0.2,0.8,5.0,0.25,0.75,1.0,1.6,1.2,0.4,0.2,0.6,0.2,0.8,7.0,1.0,0.6666666666666666
2.2,1.2,2.0,0.6,0.25,0.29520580367290733,100.0,0,1.6,1.8,1.4,0.4,-0.5,0.646110632135477,100.0,0,D,1.0,1.0,0,14,0,D,2.0,2.0,1,14,0,6,16,7,top_half,3,9,14,3,top_half,3,0,1.5,1.5,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0,3,2,4,0.75,0.6,9,4,1,2023-24,2.2,1.2,2.0,0.6,0.2,0.6,0.4,0.6,4.0,3.0,4.333333333333333,1.6,1.8,1.4,0.4,0.2,0.8,0.6,0.4,5.0,1.75,1.75
2.4,1.2,2.6,0.8,0.0,0.3973654529310078,100.0,0,1.0,1.6,1.4,0.4,0.75,0.4494897427831781,100.0,0,W,1.0,0.0,0,16,1,W,3.0,1.0,1,16,1,4,20,10,top_4,4,13,11,-5,mid_table,2,0,1.5,1.5,1.4,0.40000000000000013,1.2000000000000002,0.0,0,9,9,15,0.85,0.4,9,2,0,2023-24,2.4,1.2,2.6,0.8,0.2,0.8,0.8,0.2,5.0,3.0,2.0,1.0,1.6,1.4,0.4,0.4,0.4,0.2,0.8,5.0,1.25,1.0
0.4,1.4,1.0,0.2,0.0,0.6461106321354769,100.0,0,1.8,0.8,2.6,0.8,0.0,0.6909830056250527,100.0,0,L,0.0,4.0,0,6,-1,W,2.0,0.0,1,4,1,11,12,-4,mid_table,2,1,23,12,top_4,4,0,1.5,1.5,-1.4,-0.5999999999999999,-1.6,0.0,2,-10,-11,-16,0.5,1.0,10,1,2,2023-24,0.4,1.4,1.0,0.2,0.6,0.2,0.0,1.0,9.0,1.25,0.75,1.8,0.8,2.6,0.8,0.4,0.6,0.8,0.2,5.0,2.2,2.4
1.6,0.8,1.6,0.4,0.0,0.3740666961489728,100.0,0,1.2,1.4,0.8,0.2,0.75,0.4772255750516611,100.0,0,D,2.0,2.0,1,6,0,W,3.0,0.0,1,6,1,10,12,4,top_half,3,14,10,2,mid_table,2,0,1.5,1.5,0.40000000000000013,0.5999999999999999,0.8,0.0,0,4,2,2,0.55,0.35,10,0,2,2023-24,1.6,0.8,1.6,0.4,0.4,0.4,0.6,0.4,6.0,1.0,1.2,1.2,1.4,0.8,0.2,0.2,0.6,0.2,0.8,5.0,1.0,1.25
0.4,2.4,0.2,0.0,-0.25,0.6461106321354769,86.58238773648536,2,0.6,2.2,0.6,0.2,0.0,0.5278640450004206,98.4479500818232,0,L,1.0,2.0,1,7,-1,L,0.0,3.0,0,7,-1,19,3,-14,relegation,0,18,4,-16,relegation,0,0,1.5,1.5,-0.19999999999999996,-0.19999999999999973,-0.39999999999999997,-11.865562345337835,0,-1,-1,2,0.1,0.15,10,2,1,2023-24,0.4,2.4,0.2,0.0,0.2,0.4,0.0,1.0,5.0,0.4,0.4,0.6,2.2,0.6,0.2,0.0,0.4,0.2,0.8,10.0,1.0,0.75
2.0,0.8,2.2,0.6,-0.5,0.4494897427831781,59.279903926766806,3,0.6,3.4,0.0,0.0,0.0,0.6461106321354769,100.0,0,D,2.0,2.0,0,6,0,L,1.0,2.0,1,6,-1,3,21,10,top_4,4,20,1,-17,relegation,0,0,1.5,1.5,1.4,2.5999999999999996,2.2,-40.720096073233194,0,17,20,27,0.9,0.05,10,5,0,2023-24,2.0,0.8,2.2,0.6,0.6,0.4,0.6,0.4,6.0,2.2,2.0,0.6,3.4,0.0,0.0,0.0,0.6,0.0,1.0,5.0,0.0,0.75
1.4,1.4,1.6,0.4,0.75,0.646110632135477,100.0,0,3.4,0.4,2.6,0.8,0.0,0.2636541189343806,100.0,0,W,2.0,1.0,0,7,1,W,4.0,0.0,1,7,1,13,11,-4,mid_table,2,6,16,15,top_half,3,0,1.5,1.5,-2.0,-0.9999999999999999,-1.0,0.0,0,-7,-5,-19,0.4,0.75,10,2,2,2023-24,1.4,1.4,1.6,0.4,0.0,1.0,0.4,0.6,5.0,1.0,1.25,3.4,0.4,2.6,0.8,0.8,0.2,0.8,0.2,5.0,1.0,2.75
1.4,2.4,0.8,0.2,0.0,0.646110632135477,100.0,0,1.4,1.2,1.2,0.4,0.0,0.3973654529310078,100.0,0,L,1.0,4.0,0,6,-1,L,0.0,2.0,0,8,-1,9,14,0,top_half,3,16,7,-5,bottom_half,1,0,1.5,1.5,0.0,-1.2,-0.3999999999999999,0.0,-2,7,7,5,0.6,0.25,10,0,1,2023-24,1.4,2.4,0.8,0.2,0.2,0.8,0.4,0.6,5.0,1.75,2.0,1.4,1.2,1.2,0.4,0.2,0.4,0.4,0.6,5.0,1.0,1.25
3.0,0.8,2.6,0.8,0.0,0.32037724101704074,100.0,0,1.2,1.4,1.0,0.2,0.0,0.5444665782197482,100.0,0,W,4.0,1.0,1,6,1,D,2.0,2.0,0,8,0,5,19,10,top_half,3,18,5,-9,relegation,0,0,1.5,1.5,1.8,0.5999999999999999,1.6,0.0,-2,13,14,19,0.8,0.15,10,3,1,2023-24,3.0,0.8,2.6,0.8,0.2,0.8,0.6,0.4,4.0,3.0,4.25,1.2,1.4,1.0,0.2,0.0,0.8,0.4,0.6,5.0,0.8,1.0
2.0,2.4,1.4,0.4,-0.75,0.5,79.90063559576589,2,0.8,1.0,1.4,0.4,-0.75,0.4340578300578996,100.0,0,L,1.0,2.0,0,8,-1,L,0.0,2.0,0,5,-1,7,16,4,top_half,3,14,11,-7,mid_table,2,0,1.5,1.5,1.2,-1.4,0.0,-20.09936440423411,3,7,5,11,0.7,0.35,10,1,1,2023-24,2.0,2.4,1.4,0.4,0.0,1.0,0.6,0.4,7.0,2.0,2.6,0.8,1.0,1.4,0.4,0.4,0.2,0.2,0.8,5.0,1.0,0.8
2.2,1.2,2.0,0.6,0.0,0.5444665782197482,100.0,0,0.8,1.2,0.8,0.0,0.0,0.5444665782197482,100.0,0,W,2.0,0.0,1,8,1,D,2.0,2.0,1,8,0,5,20,11,top_half,3,15,10,-2,bottom_half,1,0,1.5,1.5,1.4000000000000001,0.0,1.2,0.0,0,10,10,13,0.8,0.3,10,3,0,2023-24,2.2,1.2,2.0,0.6,0.2,0.8,0.8,0.2,5.0,3.0,2.75,0.8,1.2,0.8,0.0,0.2,0.6,0.2,0.8,5.0,0.8,0.8
1.2,1.2,1.8,0.6,0.75,0.5444665782197482,72.93818660613744,2,1.6,1.0,1.8,0.6,0.0,0.4672514169971265,100.0,0,W,2.0,1.0,0,7,1,W,2.0,1.0,1,8,1,8,15,-2,top_half,3,5,21,12,top_half,3,0,1.5,1.5,-0.40000000000000013,-0.19999999999999996,0.0,-27.061813393862565,-1,-3,-6,-14,0.65,0.8,10,0,3,2023-24,1.2,1.2,1.8,0.6,0.2,0.6,0.4,0.6,7.0,1.8,1.4,1.6,1.0,1.8,0.6,0.2,0.6,0.6,0.4,5.0,1.8,1.8
0.8,1.2,1.0,0.2,0.0,0.43405783005789955,100.0,0,1.0,1.2,1.8,0.6,-0.75,0.5,72.93818660613744,2,D,1.0,1.0,0,5,0,L,0.0,3.0,1,5,-1,14,12,-7,mid_table,2,8,15,-5,top_half,3,0,1.5,1.5,-0.19999999999999996,0.0,-0.8,27.061813393862565,0,-6,-3,-2,0.35,0.65,11,0,1,2023-24,0.9,1.6,1.2,0.3,0.2,0.4,0.2,0.8,5.0,1.5,1.0,1.1,1.6,1.5,0.5,0.2,0.4,0.4,0.6,7.0,1.5,1.0
0.4,4.0,0.0,0.0,0.0,0.6461106321354769,100.0,0,1.6,1.2,1.8,0.4,0.0,0.646110632135477,100.0,0,L,0.0,5.0,0,7,-1,D,2.0,2.0,1,6,0,20,1,-22,relegation,0,12,12,-4,mid_table,2,0,1.5,1.5,-1.2000000000000002,-2.8,-1.8,0.0,1,-8,-11,-18,0.05,0.45,11,2,1,2023-24,0.7,2.9,0.1,0.0,0.0,0.4,0.0,1.0,5.0,0.2,0.8,1.3,1.7,1.2,0.3,0.0,1.0,0.6,0.4,5.0,1.4,1.2
1.6,0.8,1.8,0.6,0.0,0.4672514169971265,100.0,0,0.8,2.6,0.6,0.2,0.75,0.5444665782197482,86.58238773648536,2,W,3.0,0.0,0,5,1,W,2.0,1.0,1,7,1,3,24,15,top_4,4,17,6,-13,bottom_half,1,0,1.5,1.5,0.8,1.8,1.2000000000000002,13.417612263514641,-2,14,18,28,0.9,0.2,11,6,1,2023-24,2.2,0.7,2.4,0.8,0.4,0.4,0.6,0.4,5.0,3.0,2.5,0.8,2.1,0.6,0.1,0.0,0.6,0.2,0.8,5.0,0.25,1.0
0.8,2.4,0.6,0.2,0.0,0.5444665782197482,98.4479500818232,0,0.4,1.2,1.0,0.2,-0.25,0.6461106321354769,100.0,0,L,1.0,2.0,0,7,-1,L,1.0,2.0,1,7,-1,19,4,-17,relegation,0,13,12,-5,mid_table,2,0,1.5,1.5,0.4,-1.2,-0.4,-1.552049918176806,0,-6,-8,-12,0.1,0.4,11,0,2,2023-24,0.8,2.5,0.4,0.1,0.0,0.6,0.2,0.8,10.0,0.0,0.8,0.8,1.3,1.2,0.3,0.6,0.2,0.0,1.0,9.0,1.4,0.8
1.6,1.2,1.4,0.4,0.75,0.5278640450004206,100.0,0,1.2,2.0,0.8,0.2,0.0,0.5444665782197482,100.0,0,W,2.0,0.0,0,7,1,L,0.0,1.0,1,6,-1,11,13,4,mid_table,2,10,14,-1,top_half,3,0,1.5,1.5,0.40000000000000013,0.8,0.5999999999999999,0.0,1,-1,-1,5,0.5,0.55,11,3,2,2023-24,1.6,1.2,1.3,0.3,0.4,0.6,0.4,0.6,5.0,1.2,1.8,1.6,1.7,1.4,0.4,0.2,0.6,0.4,0.6,5.0,1.4,1.6
1.6,1.0,1.8,0.6,0.0,0.42705098312484224,100.0,0,1.6,2.4,1.0,0.2,-0.5,0.5278640450004206,79.90063559576589,2,W,1.0,0.0,0,6,1,D,1.0,1.0,1,6,0,15,10,-4,bottom_half,1,8,17,4,top_half,3,0,1.5,1.5,0.0,1.4,0.8,20.09936440423411,0,-7,-7,-8,0.3,0.65,11,1,1,2023-24,1.0,1.4,1.0,0.3,0.4,0.4,0.4,0.6,5.0,0.6,0.8,2.3,1.9,1.7,0.5,0.0,1.0,0.4,0.6,7.0,1.5,2.25
3.6,0.8,2.2,0.6,-0.5,0.27718637277259645,100.0,0,2.8,0.8,2.2,0.6,0.5,0.37833392500911667,59.279903926766806,3,D,2.0,2.0,0,7,0,W,5.0,0.0,1,7,1,8,17,15,top_half,3,3,24,15,top_4,4,0,1.5,1.5,0.8000000000000003,0.0,0.0,40.720096073233194,0,-5,-7,0,0.65,0.9,11,1,0,2023-24,2.6,1.1,1.7,0.5,0.6,0.4,1.0,0.0,5.0,2.4,2.6,2.3,0.8,2.4,0.7,0.6,0.4,0.8,0.2,6.0,2.5,2.0
0.6,1.6,0.6,0.0,0.0,0.5278640450004206,100.0,0,3.0,0.8,2.6,0.8,0.0,0.32037724101704074,100.0,0,L,0.0,3.0,0,7,-1,W,3.0,1.0,1,7,1,16,10,-5,bottom_half,1,5,22,12,top_half,3,0,1.5,1.5,-2.4,-0.8,-2.0,0.0,0,-11,-12,-17,0.25,0.8,11,2,0,2023-24,1.0,1.5,1.0,0.2,0.2,0.4,0.2,0.8,5.0,1.5,1.5,2.6,1.4,2.2,0.7,0.2,0.8,0.6,0.4,4.0,1.4,1.2
1.2,1.8,0.8,0.2,-0.75,0.5444665782197482,100.0,0,2.2,1.0,2.0,0.6,0.0,0.5444665782197482,100.0,0,L,1.0,3.0,0,7,-1,W,3.0,0.0,1,7,1,18,5,-11,relegation,0,4,23,14,top_4,4,0,1.5,1.5,-1.0000000000000002,-0.8,-1.2,0.0,0,-14,-18,-25,0.15,0.85,11,1,1,2023-24,0.9,2.0,0.5,0.1,0.0,0.8,0.4,0.6,5.0,0.25,0.75,2.3,0.9,2.3,0.7,0.4,0.6,0.8,0.2,5.0,1.6,1.8
